,time,tweets
175,21:13:07,[]
176,21:13:06,[]
177,21:13:05,[]
178,16:57:34,[]
179,16:57:35,[]
180,21:13:01,[]
181,18:46:00,[]
182,17:38:09,[]
183,17:38:08,[]
184,18:46:05,[]
185,18:46:07,[]
186,17:38:03,[]
187,18:46:08,[]
188,17:38:00,[]
189,17:38:07,"['Sobre Portland voy a dejarlo claro, dos t\\u00edos como Lillard y McCollum llevan metiendo al equipo en Playoffs a\\u00f1o tras a\\u00f1o (m\\u00e1s all\\u00e1 de sus posibilidades) en el Oeste. Si los neutralizas como Pelicans, tenemos el 3-0 de la eliminatoria, no hay m\\u00e1s.\n']"
190,17:38:06,[]
191,17:38:05,[]
192,17:38:04,[]
193,17:48:53,[]
194,17:48:59,[]
195,21:11:04,[]
196,21:11:07,['The Pelicans defense smelled blood and attacked Lillard like mosquitos on the WestBank.\n']
197,16:43:07,[]
198,21:11:08,"['Glad to see some sports talkers recognizing Playoff Rondo. Without him Pelicans lose series. With him they sweep. Ask Boston last year, which was down 2-0 to Bulls before Rondo broke thumb.\n']"
199,16:00:35,[]
200,16:00:36,[]
201,16:00:37,[]
202,16:00:30,[]
203,16:43:02,[]
204,16:00:32,[': Facts now everybody Pelicans fans https:\\/\\/t.co\\/ZCy4uZZTPG\n']
205,16:00:33,[]
206,16:00:38,[]
207,16:00:39,"[': Blazers-Pelicans, a series summary https:\\/\\/t.co\\/IFNtSzXyNc\n']"
208,20:02:40,[]
209,20:02:46,[]
210,20:02:49,[]
211,19:41:38,[]
212,19:56:35,[]
213,16:43:08,[]
214,17:19:33,[]
215,17:19:30,[]
216,16:22:56,[]
217,20:03:23,[]
218,20:03:22,[]
219,16:22:52,[]
220,20:03:27,[]
221,16:22:51,[]
222,20:03:28,[]
223,19:45:16,[]
224,19:45:17,[]
225,19:45:14,[]
226,16:22:59,[]
227,21:10:38,[]
228,21:10:30,[]
229,21:10:35,[]
230,21:10:34,[]
231,16:28:59,[]
232,18:13:12,[]
233,18:13:13,"[""Everyone: Snit might not be that bad!\\n\\nUs: It's almost like Brian Snitker has been managing pro ballplayers since 1982 (36 more yrs than any of us have), won the Carolina League Manager of the Year award, and won two back-to-back championships with the Myrtle Beach Pelicans. https:\\/\\/t.co\\/utrmE7F0Wt\n""]"
234,18:13:14,[]
235,18:13:15,[]
236,18:18:48,[': Big Facts. Thought niggas was tryna get me outta here while the Pelicans was on top Smh https:\\/\\/t.co\\/KO4j1C6Z5s\n']
237,18:18:49,['Call in to 504-260-9265 at WBOK to talk Pelicans. Ask your Pelicans questions.\n']
238,18:13:19,['Which former Blazer (in recent memory) would really help this team against the Pelicans?\n']
239,18:18:45,[]
240,16:28:54,[]
241,18:18:43,[]
242,18:18:40,[]
243,16:28:57,[]
244,20:33:43,[]
245,19:56:39,[]
246,18:11:16,[]
247,17:49:55,[]
248,18:11:14,[]
249,18:11:12,['Pelicans got Juvenile. We got a hula-hooping couple. Maybe this is why the Trail Blazers are down 3. https:\\/\\/t.co\\/zNuYBYFoA0\n']
250,18:11:13,[]
251,18:11:10,[]
252,20:14:50,[]
253,20:14:51,[]
254,20:14:52,[]
255,17:49:59,[]
256,18:11:18,[]
257,20:14:57,[]
258,04:08:29,[]
259,20:16:53,[]
260,20:17:55,[]
261,20:17:51,[]
262,20:17:53,"['This defensive and ensuing transition 3 is a good example of what the Pels have been successful doing. Sending two defenders at the ball, this time blocking the jumper, and running the floor. \\n\\nWatch the weak side help rotate to Nurkic. The Pelicans trust their defense to recover https:\\/\\/t.co\\/W7dQWp7QNG\n']"
263,20:17:58,[]
264,18:36:29,[]
265,18:36:26,[]
266,18:36:21,[]
267,20:47:49,[]
268,20:47:48,[]
269,20:47:47,"[""No, the New Orleans Pelicans Aren't Making the NBA Finals https:\\/\\/t.co\\/umioS48Kxl via\n""]"
270,20:47:44,"['Yo ten\\u00eda a los Pelicans ganando la serie por el efecto AD, y pens\\u00e9 que los gares de NOP pod\\u00edan competir contra Lillard y McCollum. Lo que no se ve\\u00eda es que Jrue Holiday estuviera jugando mejor de Lillard.\n']"
271,20:47:41,[]
272,17:16:29,['The Pelicans are not going to the finals this year... if they go I will be surprised as fuck\n']
273,17:16:28,[]
274,17:16:27,[]
275,17:16:26,[]
276,17:16:21,[]
277,17:16:23,[]
278,17:16:22,[]
279,02:50:20,[]
280,20:45:45,[]
281,20:45:42,[]
282,20:45:49,['Just think about how scary the Pelicans would be if they had Boogie \\ud83d\\udc7b\n']
283,17:34:08,[]
284,17:34:07,[]
285,17:34:06,[]
286,17:34:05,['The Pelicans are \\u2764\\ufe0f! https:\\/\\/t.co\\/Hugd1nLCiM\n']
287,17:34:03,[]
288,21:06:14,[]
289,17:34:01,[]
290,19:21:22,[]
291,20:26:18,[]
292,20:26:15,[]
293,20:26:17,[]
294,20:26:11,['Pelicans doskonale podwajaj\\u0105 w obronie czym kompletnie wy\\u0142\\u0105czyli pick-and-roll Dame Lillarda i CJ McColluma.\n']
295,20:26:13,[]
296,03:51:50,[]
297,17:36:05,[]
298,17:36:04,[]
299,17:36:01,['Pelicans News Around the Web (04-20-2018) https:\\/\\/t.co\\/zs68kpcMVl https:\\/\\/t.co\\/Whwnqhn1IW\n']
300,21:10:26,[]
301,17:36:03,[]
302,17:36:02,[]
303,19:45:28,[]
304,17:36:09,"[""Pelicans-Rockets a l'ouest. Raptors-Pacers a l'est je pense. Si de nouveau Warriors-Cavs en finale, lets go Cavs! \\u00c7a donne quoi de ton c\\u00f4t\\u00e9 ?\n""]"
305,20:28:12,[]
306,20:28:11,[]
307,20:52:34,[]
308,20:52:35,[]
309,20:52:36,[]
310,20:52:37,[]
311,20:52:31,[]
312,20:52:33,['When you zoom in on the eye to see the actual eye shit is even funnier. Pelicans have my natural disposition\n']
313,18:31:33,[]
314,19:39:48,[]
315,18:31:31,[]
316,18:31:36,[]
317,18:31:37,[]
318,19:39:40,[]
319,19:39:46,[]
320,19:39:47,[]
321,19:39:44,[]
322,19:39:45,['Evan Turner and Moe Harkless Questionable in Blazers-Pelicans Game 4 https:\\/\\/t.co\\/g1BywCdKmd https:\\/\\/t.co\\/fcRrF6xFQM\n']
323,21:28:24,[]
324,21:28:22,[]
325,21:28:21,[]
326,21:28:20,[]
327,16:31:56,[]
328,17:37:39,[]
329,19:17:38,[]
330,19:17:36,[]
331,17:37:31,[]
332,17:37:36,[]
333,19:17:31,[]
334,17:42:02,['Nick Wright on how the Pelicans have dominated the Trail Blazers | First ... https:\\/\\/t.co\\/0MPYPjvs6V https:\\/\\/t.co\\/XC7yREtw4M\n']
335,17:42:00,[]
336,17:42:06,[]
337,17:42:04,['Nick Wright on how the Pelicans have dominated the Trail Blazers | Fi... https:\\/\\/t.co\\/Mro4vTSjrC https:\\/\\/t.co\\/M9k1ZQ4Xee\n']
338,17:42:08,[]
339,17:42:09,[]
340,19:10:24,[]
341,19:10:26,[]
342,19:10:21,[]
343,19:10:23,['Pelicans were really running layup lines in game against the Blazers defense last night smh\n']
344,15:44:59,"['Dame Lillard Gets Roasted By NBA Twitter After The Pelicans Went Up 3-0 Against Them, In The ; They Called Him Javaris Crittenton With Studio Time!\\n\\nhttps:\\/\\/t.co\\/Clut1kkbTH\n']"
345,15:44:58,[]
346,16:30:12,[]
347,16:30:17,[]
348,20:41:39,[]
349,15:44:53,[]
350,15:44:52,[]
351,15:44:55,[]
352,15:44:54,[]
353,15:44:57,[]
354,15:44:56,[]
355,20:55:49,[]
356,18:52:33,[]
357,18:52:34,[]
358,18:52:37,[]
359,20:55:40,[]
360,20:55:41,[]
361,20:55:42,[]
362,20:55:44,[]
363,20:55:46,[]
364,20:55:47,[]
365,16:36:16,[]
366,16:36:13,[]
367,16:36:11,[]
368,16:36:10,[]
369,18:34:04,[]
370,18:28:31,[]
371,18:34:06,[]
372,18:34:00,[]
373,18:28:35,[]
374,18:28:36,[]
375,18:28:39,[]
376,02:19:37,[]
377,19:54:50,[]
378,19:54:52,[]
379,19:54:56,[]
380,19:54:57,[]
381,18:17:44,[]
382,18:14:28,['\\n\\nHere is the 2017-18 official New Orleans Pelicans team yearbook!\\n\\nhttps:\\/\\/t.co\\/e3CDP6uQmN https:\\/\\/t.co\\/Jb7sbSVApn\n']
383,18:14:29,[]
384,15:43:09,['Man I need Pelicans to sweep so I can collect sweep bet \\ud83d\\ude0e\\ud83d\\ude0e\n']
385,02:34:24,[]
386,15:43:07,[]
387,18:14:21,[]
388,15:43:04,[]
389,18:14:25,[]
390,15:43:01,[]
391,18:14:27,[]
392,21:08:58,['Lake Charles Pelicans Class of 2027 Sg R\\u2019Lon Porter. https:\\/\\/t.co\\/PIztsRKWNw\n']
393,21:08:59,[]
394,21:08:50,['A video about https:\\/\\/t.co\\/5vCpQqBfKx New Orleans Pelicans vs Portland Trail Blazers Full Game Highlights \\/ Game 1 \\/ 2018 NBA Playoffs\n']
395,21:08:52,[]
396,21:08:55,[]
397,16:14:14,[]
398,17:49:24,"['Pelicans aren\\u2019t playing around this year\n', 'Yeah the Pelicans having bigs who can move their feet and keep guards in front of them is huge. Shoutout to Davis and Niko\n']"
399,15:41:05,[]
400,15:41:04,[]
401,15:41:07,[]
402,15:41:00,[]
403,15:41:03,[]
404,15:41:02,"['Toda on the Unfiltered Podcast we discuss the Warriors taking a demanding 3-0 lead over the Spurs, will the Pelicans actually sweep the Blazers, Embiid\\u2019s return against the Heat and more https:\\/\\/t.co\\/yLHE222x7T\\n\\niTunes: https:\\/\\/t.co\\/MeE5lwNiBZ\n']"
405,15:41:09,[]
406,15:41:08,['Pelicans are sweeping though\n']
407,03:36:58,[]
408,04:12:34,[]
409,18:49:49,[]
410,21:47:25,[]
411,21:47:29,[]
412,16:51:48,[]
413,16:51:43,[]
414,16:51:46,[]
415,16:51:44,[]
416,16:16:06,[]
417,16:16:07,[]
418,19:27:25,[]
419,16:16:02,[]
420,16:16:03,[]
421,16:16:00,[]
422,15:58:43,[]
423,15:58:42,[]
424,15:58:40,"[""Pelicans' Anthony Davis completes out-of-nowhere slam dunk - https:\\/\\/t.co\\/qVeq4pA2oZ https:\\/\\/t.co\\/dINxKGIWuA\n""]"
425,15:58:46,[]
426,15:58:45,[': The Pelicans were more relevant than the Knicks before we even existed https:\\/\\/t.co\\/kM03C4ygRz\n']
427,19:27:28,[]
428,19:32:50,[]
429,18:48:19,[]
430,19:19:28,[]
431,19:19:29,[]
432,19:19:27,[]
433,19:19:25,[]
434,19:19:22,[]
435,18:48:11,[]
436,19:19:21,[]
437,18:47:01,[]
438,18:45:42,[]
439,18:45:43,[]
440,18:45:45,[]
441,18:45:47,[]
442,18:45:48,"[""I'm really surprised at Portland man. Boogie out, y'all should be able to stick with the Pelicans\n""]"
443,18:44:21,[]
444,18:44:20,[]
445,18:44:23,[]
446,18:44:25,[]
447,18:44:24,"['Pacers, 76sixers, Pelicans, Bucks, Warriors to win.\n']"
448,18:44:29,[]
449,18:44:28,[]
450,16:33:32,[': Pelicans got they foot on the blazers neck\n']
451,16:33:33,[]
452,16:33:30,[]
453,16:33:37,[]
454,16:05:48,[]
455,16:05:49,[]
456,16:05:46,[]
457,16:05:47,[]
458,16:33:38,[]
459,16:05:42,[]
460,16:05:43,['Booglie-less Pelicans are better Pelicans. Far better Pelicans.\n']
461,16:09:35,"['https:\\/\\/t.co\\/emcoV8aRZN\\nMirotic, Davis lead Pelicans to 3-0 series lead over Blazers\n']"
462,20:08:28,[]
463,20:08:29,[]
464,20:08:24,[]
465,20:08:25,[]
466,20:08:26,[]
467,16:53:41,[]
468,16:53:44,[]
469,16:53:47,[]
470,16:53:46,[]
471,16:10:04,"['Pelicans Take 3-0 Lead Over Portland: NBA Twitter Roasts Blazers https:\\/\\/t.co\\/SBZOsbcd5C \\nPelicans going for the sweep on Saturday night.\\nhttps:\\/\\/t.co\\/SBZOsbcd5C https:\\/\\/t.co\\/WGmiN872mN\n', 'I liked a video https:\\/\\/t.co\\/FrcmJvm748 Rajon Rondo Full Highlights WCR1 Game 3 Pelicans vs Blazers - 16-11Asts! |\n']"
472,16:53:48,[]
473,16:10:06,[]
474,16:10:00,[]
475,16:10:01,[]
476,16:10:02,[]
477,20:04:23,[]
478,20:04:27,[]
479,19:40:24,[]
480,19:40:25,[]
481,17:17:19,[]
482,17:17:18,[]
483,19:40:21,[]
484,17:17:12,[]
485,17:17:17,[]
486,17:17:16,[]
487,17:17:14,[]
488,16:14:31,[]
489,17:09:59,[]
490,16:14:33,[]
491,16:14:32,[': I was wrong as fuck about the Pelicans. Once Boogie went down I thought they were finished. This is a remarkable turnar\\u2026\n']
492,16:37:49,"['If you take a close look at the Pelicans you will see that their most productive players, bench included, are missing the back taper or fade. We will see if Cousins adopts this when he returns.\n']"
493,16:37:48,[]
494,16:37:47,[]
495,17:09:51,[]
496,16:37:45,[]
497,16:37:44,[]
498,16:37:43,[]
499,16:37:42,[]
500,16:37:40,[]
501,21:13:25,[]
502,21:25:53,[]
503,21:13:26,[]
504,21:25:55,[]
505,21:13:20,['You right definitely and I\\u2019m not even a Pelicans fan but they are looking like a championship team but AD has to stay healthy\n']
506,21:25:57,[]
507,21:13:22,[]
508,16:57:17,[]
509,21:13:29,[]
510,16:57:13,[]
511,16:57:11,[]
512,17:38:21,[]
513,17:38:27,[]
514,19:25:42,[]
515,18:54:16,[]
516,18:30:00,[]
517,18:30:01,[]
518,18:30:02,[]
519,16:00:19,[]
520,18:30:04,[]
521,19:25:45,"['The joke is that Portland is in Oregon. Therefore, this is a reference to the Oregon Trail game, featuring players from Portland (Which is in Oregon). The Trailblazers are losing the series to the Pelicans, therefore they added a pelican attack.\n']"
522,18:30:06,[]
523,18:30:07,[]
524,16:00:12,[]
525,18:30:09,[]
526,16:00:10,"['From March 1 until the end of the regular season, the Pelicans were 4th in Defensive rating and 5th in Net rating.\n']"
527,16:00:11,[]
528,16:00:16,"['Mirotic, Davis carry Pelicans to 3-0 series lead over Blazers https:\\/\\/t.co\\/4pmgWxNbML\n']"
529,16:00:17,"['Era imposible ver a los Blazers colapsar de esta manera. El 2do equipo m\\u00e1s caliente entrando a los playoffs despu\\u00e9s de Utah y los Pelicans los han desmantelado por completo.\n', ""NBA Playoffs 2018: What we learned from Embiid's return, Warriors' and Pelicans' dominance to take 3-0 leads https:\\/\\/t.co\\/9PL9UVq44s https:\\/\\/t.co\\/LQk0E2pov8\n""]"
530,16:00:14,[]
531,16:00:15,[]
532,21:26:03,[]
533,21:26:01,"['I could be way off here, but I know that when we had our babies it took all energy out of me the first couple of months. That, plus Pelicans defense, could be the perfect combination.\n']"
534,21:26:00,[]
535,21:26:07,['Lillard: Blazers must take fight back to Pelicans https:\\/\\/t.co\\/RoAWZ7mgkg\n']
536,21:26:06,[]
537,21:26:05,[]
538,17:19:14,[]
539,20:22:22,[]
540,17:19:16,[]
541,17:19:11,[]
542,17:19:10,[]
543,17:19:13,"['If I could create my own NBA dream roster, it would look a lot like the Blazers and Pelicans smashed into one. Dame, CJ, Jrue, AD, Cousins, Nurk, Mirotic, Aminu, Rondo, Harkless . . . . Championship.\n']"
544,20:54:28,[]
545,16:22:35,[]
546,16:22:36,[]
547,17:19:19,[]
548,17:19:18,[]
549,16:22:32,[]
550,16:22:33,['BB RESULTS 4\\/19\\/18\\n\\n\\ud83c\\udfd2Boston Bruins ML \\u2705\\n\\u26be\\ufe0fArizona Diamondbacks ML \\u2705\\n\\ud83c\\udfc0Miami Heat +3 \\u274c\\n\\ud83c\\udfc0New Orleans Pelicans ML 1H \\u2705\\n\\ud83c\\udfc0San Antonio Spurs +1 1H \\u274c\\n\\nhttps:\\/\\/t.co\\/mrVOmrPzX6\\n \\u00a0\n']
551,22:03:12,[]
552,20:03:46,[]
553,20:03:45,[]
554,20:03:44,[]
555,20:03:42,[]
556,20:03:40,[]
557,17:51:26,[]
558,18:29:43,[]
559,21:10:10,[]
560,21:10:13,[]
561,21:10:12,['The match up between Golden state warriors against New Orleans Pelicans will be cranky if they actually meet\n']
562,20:30:35,[]
563,21:10:17,[]
564,20:30:37,[]
565,20:30:38,[]
566,21:10:18,[]
567,18:18:25,['Definitely watching the Pelicans completely dominate the Blazers has been fun. Also seeing all the drama from 76ers Heat has been LIT.\n']
568,18:13:34,[]
569,18:13:35,[]
570,16:35:41,[]
571,18:13:33,[]
572,16:35:43,[]
573,18:13:31,[]
574,18:18:28,[]
575,18:18:29,[]
576,21:16:17,[]
577,21:16:15,[]
578,21:16:14,"['Basically, the Pelicans have been really good in all situations in which Cousins and Rondo don\\u2019t share the court.\\n\\nWhen those two are on the court together their defense has been awful.\n']"
579,21:16:12,[]
580,21:16:11,[]
581,19:57:29,[]
582,20:54:26,[]
583,16:50:11,"['ICYMI: Last Night talked about how he loves the Pelicans and their blue collar backcourt https:\\/\\/t.co\\/RNk83cEUg4\n', 'Pelicans cooking \\ud83d\\udd25 https:\\/\\/t.co\\/cL8IAnOSd6\n']"
584,16:55:09,[]
585,16:55:08,[]
586,20:16:34,[]
587,19:52:39,['I cant win playoff tickets at work and we a whole Sponsor for the Pelicans smh\n']
588,20:16:37,[]
589,20:16:30,[]
590,02:54:37,[]
591,02:54:34,[]
592,20:16:33,[]
593,19:52:30,[]
594,19:52:31,[]
595,20:16:39,[]
596,19:52:36,[]
597,19:52:37,[]
598,16:16:20,['- Ariana Grande - Pelicans - Columbine - 2018 Coachella Valley Music And Arts Festival - 4 20 - Patriots Schedule\\u2026\n']
599,16:55:00,[]
600,20:57:42,[]
601,18:58:58,['Nick Wright on how the Pelicans have dominated the Trail Blazers | First Things First https:\\/\\/t.co\\/r2z0JaREjs https:\\/\\/t.co\\/D82BipOChE\n']
602,20:57:40,[]
603,20:57:41,[]
604,18:58:51,[]
605,20:57:48,[]
606,16:55:06,[]
607,19:28:59,[]
608,20:01:48,[]
609,19:28:53,[]
610,20:06:12,[]
611,20:01:47,[]
612,20:06:10,[]
613,20:01:40,[': 2018 NBA Playoffs: The day the Pelicans finally became New Orleans\\u2019 basketball team https:\\/\\/t.co\\/XDPYpsNpm6 https:\\/\\/t.co\\u2026\n']
614,20:01:42,[]
615,19:27:47,['Qu\\u00e9 bueno son estos Pelicans! 3-0 y 30 puntos (y 8 rebotes) de Nikola Mirotic contra unos Blazers que est\\u00e1n en la cuerda floja.. \\u00bfHasta donde llegar\\u00e1n? \\u00a1Equipazo! \\ud83d\\udc4d https:\\/\\/t.co\\/fK8JlEtszS\n']
616,17:13:18,[]
617,17:13:17,[]
618,17:13:16,[]
619,17:13:15,[]
620,17:13:14,[]
621,17:13:11,[]
622,19:03:50,['Pelicans can win a game against the warriors lol. It happened before. Back when they sweep them none of the games was a 12+ win. When they play each other it\\u2019s a close game. This is a different pelicans team\\ud83d\\ude02\n']
623,18:36:03,[]
624,18:36:00,[]
625,18:36:01,"[""DeMarcus Cousins gets 'taste' of future with Pelicans in playoff appearance, Anthony Davis says https:\\/\\/t.co\\/u91WZSAKj3 https:\\/\\/t.co\\/6GbhM4m8oO\n""]"
626,18:36:06,[]
627,18:36:07,[]
628,18:36:05,[]
629,19:03:59,[]
630,18:36:08,[]
631,17:30:19,[]
632,20:04:57,[]
633,19:01:56,[]
634,19:01:57,[]
635,16:07:58,[]
636,19:01:53,[]
637,17:34:24,[]
638,17:34:27,[]
639,17:34:26,[]
640,17:34:23,[]
641,17:34:22,[]
642,17:34:28,[]
643,20:50:14,[]
644,20:50:16,[]
645,20:50:17,[]
646,20:50:11,[]
647,20:28:39,[]
648,20:28:33,[]
649,20:28:35,[]
650,20:28:34,"[""From : We've all seen this movie before, what happens to a team when one of its big stars goes down. But the Pelicans ripped up the script, and now they get to write their own ending. https:\\/\\/t.co\\/Uwu0VCwCa4\n""]"
651,20:40:11,[]
652,20:52:10,[]
653,20:52:16,[]
654,20:52:17,"['Suikkanen p\\u00e4rj\\u00e4\\u00e4 aina parhaiten, kun joukkueelta ei odoteta mit\\u00e4\\u00e4n. \\n\\n2007 Hokki mestaruus\\n2010 TPS mestaruus\\n2012 Pelicans hopeaa \\n2018 HC Bolzano EBEL mestaruus\\n\\nKovat odotukset ja pelaajamateriaalit ei ole Kaitsun juttu.\n']"
655,20:52:14,[]
656,20:52:18,[]
657,20:52:19,[]
658,21:28:04,"[""Over these last few minutes, Jrue Holiday has, ONCE AGAIN, frustrated the heck out of Damian Lillard and it's directly led to a turnover and a couple of sub-optimal shots by the Trail Blazers. Meanwhile, the Pelicans continue to roll on the other end. NOP 27 - POR 18.\n""]"
659,21:28:06,['Lillard: Blazers must take fight back to Pelicans https:\\/\\/t.co\\/XO2sboJtho https:\\/\\/t.co\\/LTbjNiiOwa\n']
660,21:28:01,"["": The Pelicans are 31-14 since January 10th.\\n\\nI don't think they're scared of anyone....\\n\\n\n""]"
661,21:28:03,"['Lillard: Blazers must take fight back to Pelicans https:\\/\\/t.co\\/oafSoWj5tx https:\\/\\/t.co\\/mJxpIEf2j6\n', 'Lillard: Blazers must take fight back to Pelicans https:\\/\\/t.co\\/m00Z0xTSZB https:\\/\\/t.co\\/CtSUOVVuMj\n']"
662,17:00:56,[]
663,21:28:09,[]
664,19:17:14,[]
665,19:17:17,['The Pelicans are a band of misfits coalescing into a beautiful juggernaut https:\\/\\/t.co\\/X3ElNkxEhZ via\n']
666,19:17:16,[]
667,19:17:11,[]
668,19:17:10,[]
669,17:37:17,[]
670,17:37:16,[]
671,17:37:19,[]
672,19:17:19,[]
673,19:17:18,[]
674,19:10:07,[]
